ano;ponto_virada;pedra;classificacao_pedra;indicador;valor_indicador
2022;Não;Quartzo;1;IAA;9.16668
2022;Não;Ágata;2;IAA;9.50002
2022;Não;Ágata;2;IAA;0.0
2022;Não;Topázio;4;IAA;10.00002
2022;Sim;Topázio;4;IAA;9.16668
2022;Não;Quartzo;1;IAA;9.50002
2022;Não;Ametista;3;IAA;9.50002
2022;Sim;Ametista;3;IAA;8.75001
2022;Não;Ágata;2;IAA;8.000020000000001
2022;Não;Quartzo;1;IAA;9.000020000000001
2022;Não;Ágata;2;IAA;7.41668
2022;Não;Ágata;2;IAA;7.00002
2022;Sim;Topázio;4;IAA;10.00002
2022;Sim;Topázio;4;IAA;9.16668
2022;Não;Quartzo;1;IAA;10.00002
2022;Não;Topázio;4;IAA;9.50002
2022;Não;Quartzo;1;IAA;5.83334
2022;Sim;Topázio;4;IAA;10.00002
2022;Não;Ametista;3;IAA;9.50002
2022;Não;Ágata;2;IAA;6.25
2022;Não;Ágata;2;IAA;9.000020000000001
2022;Não;Ágata;2;IAA;9.000020000000001
2022;Não;Ametista;3;IAA;9.16668
2022;Não;Ágata;2;IAA;7.5
2022;Não;Ametista;3;IAA;10.00002
2022;Não;Ágata;2;IAA;9.58335
2022;Não;Ágata;2;IAA;8.500020000000001
2022;Não;Ágata;2;IAA;7.5
2022;Não;Ametista;3;IAA;8.75001
2022;Não;Ametista;3;IAA;9.50002
2022;Sim;Ametista;3;IAA;6.41668
2022;Não;Ametista;3;IAA;8.500020000000001
2022;Sim;Ametista;3;IAA;10.00002
2022;Não;Ametista;3;IAA;10.00002
2022;Não;Quartzo;1;IAA;0.0
2022;Não;Ágata;2;IAA;10.00002
2022;Não;Ágata;2;IAA;9.16668
2022;Não;Ágata;2;IAA;8.33334
2022;Não;Ágata;2;IAA;9.16668
2022;Não;Ágata;2;IAA;10.00002
2022;Não;Quartzo;1;IAA;8.75001
2022;Não;Quartzo;1;IAA;8.000020000000001
2022;Não;Ametista;3;IAA;9.50002
2022;Sim;Topázio;4;IAA;9.16668
2022;Não;Quartzo;1;IAA;8.500020000000001
2022;Não;Ágata;2;IAA;9.000020000000001
2022;Não;Quartzo;1;IAA;7.5
2022;Não;Topázio;4;IAA;9.50002
2022;Não;Quartzo;1;IAA;0.0
2022;Não;Quartzo;1;IAA;9.50002
2022;Não;Ametista;3;IAA;9.000020000000001
2022;Não;Ametista;3;IAA;7.08334
2022;Não;Ametista;3;IAA;8.75001
2022;Não;Ametista;3;IAA;8.33334
2022;Não;Ágata;2;IAA;6.41668
2022;Não;Ametista;3;IAA;8.000020000000001
2022;Não;Ágata;2;IAA;8.33335
2022;Sim;Ametista;3;IAA;9.16668
2022;Sim;Ametista;3;IAA;9.16668
2022;Não;Ametista;3;IAA;7.91667
2022;Não;Ametista;3;IAA;8.000020000000001
2022;Sim;Topázio;4;IAA;7.5
2022;Não;Ametista;3;IAA;7.91667
2022;Não;Ametista;3;IAA;9.50002
2022;Não;Ametista;3;IAA;8.500020000000001
2022;Não;Quartzo;1;IAA;7.91667
2022;Não;Ágata;2;IAA;8.75001
2022;Não;Ametista;3;IAA;7.5
2022;Não;Ágata;2;IAA;7.5
2022;Não;Ametista;3;IAA;9.000020000000001
2022;Não;Ametista;3;IAA;8.500020000000001
2022;Não;Ametista;3;IAA;10.00002
2022;Não;Ágata;2;IAA;7.00002
2022;Não;Ametista;3;IAA;9.000020000000001
2022;Não;Ágata;2;IAA;9.50002
2022;Sim;Topázio;4;IAA;10.00002
2022;Não;Quartzo;1;IAA;0.0
2022;Não;Ametista;3;IAA;7.91667
2022;Sim;Topázio;4;IAA;9.16668
2022;Não;Ágata;2;IAA;8.91668
2022;Não;Ametista;3;IAA;6.25
2022;Sim;Topázio;4;IAA;10.00002
2022;Sim;Topázio;4;IAA;8.33334
2022;Não;Ágata;2;IAA;8.000020000000001
2022;Não;Ágata;2;IAA;0.0
2022;Não;Ágata;2;IAA;3.49998
2022;Não;Topázio;4;IAA;8.75001
2022;Não;Ágata;2;IAA;7.91667
2022;Não;Ágata;2;IAA;8.75001
2022;Não;Topázio;4;IAA;10.00002
2022;Não;Ametista;3;IAA;9.000020000000001
2022;Não;Quartzo;1;IAA;0.0
2022;Não;Ametista;3;IAA;7.91667
2022;Não;Ágata;2;IAA;7.5
2022;Não;Ágata;2;IAA;8.33334
2022;Sim;Ametista;3;IAA;9.50002
2022;Não;Ametista;3;IAA;9.50002
2022;Não;Ágata;2;IAA;8.000020000000001
2022;Não;Topázio;4;IAA;9.50002
2022;Não;Ametista;3;IAA;9.000020000000001
2022;Não;Ágata;2;IAA;8.500020000000001
2022;Não;Ametista;3;IAA;9.000020000000001
2022;Sim;Topázio;4;IAA;9.50002
2022;Não;Ágata;2;IAA;7.00002
2022;Não;Quartzo;1;IAA;9.000020000000001
2022;Não;Ágata;2;IAA;8.000020000000001
2022;Não;Ametista;3;IAA;7.00002
2022;Não;Ágata;2;IAA;7.00002
2022;Não;Ágata;2;IAA;7.5
2022;Não;Ametista;3;IAA;8.33334
2022;Não;Ametista;3;IAA;8.75001
2022;Não;Ametista;3;IAA;9.000020000000001
2022;Não;Ágata;2;IAA;8.500020000000001
2022;Não;Ametista;3;IAA;7.08333
2022;Não;Topázio;4;IAA;9.000020000000001
2022;Não;Ametista;3;IAA;9.50002
2022;Não;Quartzo;1;IAA;8.000020000000001
2022;Não;Quartzo;1;IAA;7.91667
2022;Não;Ágata;2;IAA;9.58335
2022;Não;Ametista;3;IAA;9.16668
2022;Não;Topázio;4;IAA;9.58335
2022;Não;Ágata;2;IAA;9.50002
2022;Sim;Topázio;4;IAA;10.00002
2022;Não;Ágata;2;IAA;7.91667
2022;Não;Quartzo;1;IAA;9.50002
2022;Não;Ágata;2;IAA;9.50002
2022;Não;Topázio;4;IAA;10.00002
2022;Não;Ametista;3;IAA;9.000020000000001
2022;Não;Ágata;2;IAA;7.91668
2022;Não;Quartzo;1;IAA;8.33334
2022;Não;Ametista;3;IAA;8.500020000000001
2022;Não;Ametista;3;IAA;9.50002
2022;Não;Ágata;2;IAA;7.5
2022;Não;Ametista;3;IAA;7.91667
2022;Não;Ametista;3;IAA;10.00002
2022;Não;Ametista;3;IAA;9.000020000000001
2022;Sim;Ametista;3;IAA;9.50002
2022;Não;Ametista;3;IAA;9.000020000000001
2022;Não;Ágata;2;IAA;8.75001
2022;Não;Ametista;3;IAA;9.16668
2022;Não;Ametista;3;IAA;9.000020000000001
2022;Não;Ágata;2;IAA;10.00002
2022;Não;Ametista;3;IAA;9.50002
2022;Não;Ágata;2;IAA;9.58335
2022;Sim;Ametista;3;IAA;7.50002
2022;Não;Topázio;4;IAA;10.00002
2022;Não;Ametista;3;IAA;8.000020000000001
2022;Não;Ágata;2;IAA;7.50002
2022;Sim;Topázio;4;IAA;7.50002
2022;Não;Ametista;3;IAA;9.50002
2022;Não;Ágata;2;IAA;9.000020000000001
2022;Sim;Topázio;4;IAA;10.00002
2022;Não;Quartzo;1;IAA;7.08333
2022;Não;Ametista;3;IAA;9.50002
2022;Não;Ágata;2;IAA;7.91667
2022;Não;Ágata;2;IAA;9.50002
2022;Não;Ametista;3;IAA;9.50002
2022;Não;Ametista;3;IAA;9.50002
2022;Não;Ametista;3;IAA;9.50002
2022;Não;Quartzo;1;IAA;6.66668
2022;Não;Ametista;3;IAA;9.000020000000001
2022;Não;Topázio;4;IAA;9.50002
2022;Não;Quartzo;1;IAA;9.000020000000001
2022;Não;Ametista;3;IAA;8.33334
2022;Não;Ametista;3;IAA;8.500020000000001
2022;Não;Quartzo;1;IAA;0.0
2022;Não;Ametista;3;IAA;9.50002
2022;Não;Ametista;3;IAA;8.500020000000001
2022;Não;Ametista;3;IAA;7.91667
2022;Não;Ágata;2;IAA;8.500020000000001
2022;Não;Ametista;3;IAA;9.50002
2022;Não;Topázio;4;IAA;8.000020000000001
2022;Sim;Ametista;3;IAA;9.50002
2022;Não;Ágata;2;IAA;7.916679999999999
2022;Não;Quartzo;1;IAA;9.16668
2022;Não;Quartzo;1;IAA;4.58334
2022;Não;Ágata;2;IAA;0.0
2022;Não;Ágata;2;IAA;9.000020000000001
2022;Não;Ágata;2;IAA;7.916679999999999
2022;Sim;Topázio;4;IAA;8.75001
2022;Não;Ametista;3;IAA;8.75001
2022;Não;Quartzo;1;IAA;0.0
2022;Não;Ametista;3;IAA;8.33334
2022;Não;Quartzo;1;IAA;10.00002
2022;Não;Ametista;3;IAA;8.75001
2022;Não;Ametista;3;IAA;10.00002
2022;Não;Ametista;3;IAA;8.500020000000001
2022;Não;Ametista;3;IAA;10.00002
2022;Não;Quartzo;1;IAA;0.0
2022;Não;Ágata;2;IAA;7.416679999999999
2022;Sim;Topázio;4;IAA;10.00002
2022;Não;Ágata;2;IAA;9.50002
2022;Não;Quartzo;1;IAA;0.0
2022;Não;Quartzo;1;IAA;7.91667
2022;Não;Ametista;3;IAA;7.91667
2022;Não;Ágata;2;IAA;10.00002
2022;Não;Ágata;2;IAA;10.00002
2022;Não;Ágata;2;IAA;7.50001
2022;Não;Ágata;2;IAA;7.91667
2022;Não;Quartzo;1;IAA;8.75001
2022;Sim;Topázio;4;IAA;8.75001
2022;Não;Ametista;3;IAA;7.08333
2022;Não;Quartzo;1;IAA;8.500020000000001
2022;Não;Ágata;2;IAA;7.08333
2022;Não;Ametista;3;IAA;8.000020000000001
2022;Não;Ametista;3;IAA;9.000020000000001
2022;Não;Ametista;3;IAA;8.500020000000001
2022;Não;Topázio;4;IAA;9.000020000000001
2022;Sim;Ametista;3;IAA;7.50002
2022;Não;Ágata;2;IAA;7.08333
2022;Não;Topázio;4;IAA;9.50002
2022;Não;Ágata;2;IAA;10.00002
2022;Não;Ametista;3;IAA;9.50002
2022;Não;Ametista;3;IAA;6.91668
2022;Não;Ametista;3;IAA;8.33334
2022;Não;Ágata;2;IAA;9.000020000000001
2022;Sim;Topázio;4;IAA;8.500020000000001
2022;Não;Ametista;3;IAA;9.50002
2022;Não;Ágata;2;IAA;10.00002
2022;Sim;Topázio;4;IAA;10.00002
2022;Não;Ágata;2;IAA;10.00002
2022;Não;Ametista;3;IAA;8.500020000000001
2022;Não;Quartzo;1;IAA;6.91668
2022;Não;Ametista;3;IAA;10.00002
2022;Não;Ágata;2;IAA;10.00002
2022;Não;Ágata;2;IAA;9.000020000000001
2022;Não;Ametista;3;IAA;8.75001
2022;Não;Quartzo;1;IAA;7.916679999999999
2022;Não;Ágata;2;IAA;9.50002
2022;Não;Ametista;3;IAA;8.000020000000001
2022;Não;Ágata;2;IAA;9.50002
2022;Não;Ágata;2;IAA;8.500020000000001
2022;Não;Ágata;2;IAA;9.000020000000001
2022;Não;Ágata;2;IAA;5.41666
2022;Não;Ametista;3;IAA;10.00002
2022;Não;Ametista;3;IAA;8.000020000000001
2022;Não;Ametista;3;IAA;8.500020000000001
2022;Sim;Ametista;3;IAA;6.91668
2022;Não;Ametista;3;IAA;9.50002
2022;Não;Ágata;2;IAA;9.50002
2022;Não;Ametista;3;IAA;9.000020000000001
2022;Não;Ametista;3;IAA;8.75001
2022;Não;Topázio;4;IAA;10.00002
2022;Não;Ametista;3;IAA;8.500020000000001
2022;Não;Ametista;3;IAA;10.00002
2022;Não;Ametista;3;IAA;9.000020000000001
2022;Não;Ametista;3;IAA;8.500020000000001
2022;Não;Ametista;3;IAA;10.00002
2022;Não;Ametista;3;IAA;7.416679999999999
2022;Sim;Topázio;4;IAA;9.16668
2022;Não;Ametista;3;IAA;7.91667
2022;Não;Ametista;3;IAA;8.000020000000001
2022;Não;Ágata;2;IAA;9.000020000000001
2022;Não;Topázio;4;IAA;8.000020000000001
2022;Não;Quartzo;1;IAA;8.75001
2022;Não;Ágata;2;IAA;7.91667
2022;Não;Ametista;3;IAA;8.75001
2022;Não;Ágata;2;IAA;8.500020000000001
2022;Não;Ametista;3;IAA;8.500020000000001
2022;Não;Topázio;4;IAA;9.50002
2022;Não;Ametista;3;IAA;9.50002
2022;Não;Topázio;4;IAA;8.33334
2022;Não;Ametista;3;IAA;9.16668
2022;Não;Ametista;3;IAA;9.50002
2022;Não;Ametista;3;IAA;9.58335
2022;Não;Ágata;2;IAA;9.58335
2022;Não;Ametista;3;IAA;8.000020000000001
2022;Não;Ametista;3;IAA;9.50002
2022;Não;Ametista;3;IAA;8.000020000000001
2022;Não;Ametista;3;IAA;8.500020000000001
2022;Não;Ametista;3;IAA;10.00002
2022;Não;Ágata;2;IAA;8.75001
2022;Não;Topázio;4;IAA;9.50002
2022;Não;Ametista;3;IAA;8.75001
2022;Não;Ametista;3;IAA;9.000020000000001
2022;Não;Ametista;3;IAA;6.66666
2022;Não;Ágata;2;IAA;8.33334
2022;Não;Ametista;3;IAA;8.000020000000001
2022;Não;Quartzo;1;IAA;7.91667
2022;Não;Ametista;3;IAA;9.58335
2022;Não;Ágata;2;IAA;6.66666
2022;Não;Quartzo;1;IAA;9.000020000000001
2022;Não;Ametista;3;IAA;9.50002
2022;Não;Ametista;3;IAA;6.66666
2022;Não;Ametista;3;IAA;9.000020000000001
2022;Não;Quartzo;1;IAA;8.33334
2022;Não;Ágata;2;IAA;9.000020000000001
2022;Não;Quartzo;1;IAA;9.50002
2022;Não;Quartzo;1;IAA;9.50002
2022;Não;Quartzo;1;IAA;9.58335
2022;Não;Quartzo;1;IAA;0.0
2022;Não;Ágata;2;IAA;8.000020000000001
2022;Sim;Ametista;3;IAA;7.5
2022;Não;Ágata;2;IAA;8.75001
2022;Não;Ágata;2;IAA;8.000020000000001
2022;Não;Quartzo;1;IAA;7.50002
2022;Não;Ágata;2;IAA;8.500020000000001
2022;Não;Ágata;2;IAA;7.50002
2022;Não;Ágata;2;IAA;8.75001
2022;Não;Quartzo;1;IAA;8.500020000000001
2022;Não;Quartzo;1;IAA;9.000020000000001
2022;Não;Ágata;2;IAA;7.91667
2022;Não;Topázio;4;IAA;10.00002
2022;Não;Topázio;4;IAA;9.16668
2022;Não;Ametista;3;IAA;8.500020000000001
2022;Não;Ametista;3;IAA;8.500020000000001
2022;Não;Ágata;2;IAA;6.75
2022;Não;Quartzo;1;IAA;0.0
2022;Não;Ágata;2;IAA;10.00002
2022;Não;Ametista;3;IAA;9.000020000000001
2022;Não;Ágata;2;IAA;9.50002
2022;Não;Ágata;2;IAA;9.000020000000001
2022;Não;Quartzo;1;IAA;0.0
2022;Não;Ametista;3;IAA;9.50002
2022;Não;Ametista;3;IAA;8.500020000000001
2022;Não;Ágata;2;IAA;9.000020000000001
2022;Não;Ametista;3;IAA;9.000020000000001
2022;Não;Ametista;3;IAA;7.08333
2022;Sim;Ametista;3;IAA;7.916679999999999
2022;Não;Ágata;2;IAA;8.000020000000001
2022;Não;Ametista;3;IAA;8.33334
2022;Não;Topázio;4;IAA;9.50002
2022;Não;Ametista;3;IAA;9.50002
2022;Sim;Topázio;4;IAA;8.33334
2022;Sim;Ametista;3;IAA;8.33334
2022;Sim;Ametista;3;IAA;7.08334
2022;Não;Ágata;2;IAA;9.50002
2022;Não;Quartzo;1;IAA;0.0
2022;Não;Ametista;3;IAA;10.00002
2022;Sim;Topázio;4;IAA;8.33334
2022;Não;Topázio;4;IAA;9.16668
2022;Não;Ametista;3;IAA;8.500020000000001
2022;Não;Ametista;3;IAA;7.08333
2022;Não;Topázio;4;IAA;7.5
2022;Não;Quartzo;1;IAA;7.08333
2022;Não;Ágata;2;IAA;10.00002
2022;Não;Ametista;3;IAA;9.000020000000001
2022;Não;Ágata;2;IAA;8.75001
2022;Não;Topázio;4;IAA;10.00002
2022;Não;Ágata;2;IAA;7.91667
2022;Não;Ametista;3;IAA;7.83334
2022;Não;Ametista;3;IAA;9.50002
2022;Não;Quartzo;1;IAA;0.0
2022;Sim;Ametista;3;IAA;9.16668
2022;Não;Ágata;2;IAA;8.33334
2022;Não;Ametista;3;IAA;8.500020000000001
2022;Não;Ágata;2;IAA;9.58335
2022;Não;Ágata;2;IAA;6.66667
2022;Não;Ametista;3;IAA;8.000020000000001
2022;Não;Ametista;3;IAA;8.91668
2022;Não;Ametista;3;IAA;6.41668
2022;Não;Ágata;2;IAA;9.50002
2022;Sim;Topázio;4;IAA;8.33334
2022;Não;Quartzo;1;IAA;0.0
2022;Sim;Topázio;4;IAA;9.16668
2022;Não;Ametista;3;IAA;10.00002
2022;Não;Ágata;2;IAA;8.41668
2022;Não;Ágata;2;IAA;0.0
2022;Não;Ametista;3;IAA;8.500020000000001
2022;Não;Ametista;3;IAA;8.500020000000001
2022;Não;Ametista;3;IAA;9.000020000000001
2022;Não;Ametista;3;IAA;7.50002
2022;Não;Quartzo;1;IAA;5.41665
2022;Não;Ágata;2;IAA;7.91667
2022;Não;Topázio;4;IAA;7.5
2022;Não;Ágata;2;IAA;8.000020000000001
2022;Não;Ametista;3;IAA;10.00002
2022;Sim;Topázio;4;IAA;7.5
2022;Não;Ametista;3;IAA;9.000020000000001
2022;Não;Ametista;3;IAA;8.000020000000001
2022;Não;Topázio;4;IAA;10.00002
2022;Não;Ametista;3;IAA;10.00002
2022;Não;Topázio;4;IAA;8.500020000000001
2022;Não;Ametista;3;IAA;9.000020000000001
2022;Sim;Topázio;4;IAA;9.50002
2022;Não;Ametista;3;IAA;9.50002
2022;Não;Ametista;3;IAA;7.50002
2022;Não;Ágata;2;IAA;8.91668
2022;Não;Ametista;3;IAA;6.66668
2022;Não;Ametista;3;IAA;9.50002
2022;Não;Ametista;3;IAA;9.000020000000001
2022;Sim;Ametista;3;IAA;7.91667
2022;Sim;Ametista;3;IAA;6.66666
2022;Não;Quartzo;1;IAA;7.08333
2022;Não;Ametista;3;IAA;7.5
2022;Não;Ágata;2;IAA;6.66666
2022;Não;Ágata;2;IAA;7.416679999999999
2022;Não;Ágata;2;IAA;8.75001
2022;Não;Ágata;2;IAA;7.5
2022;Não;Topázio;4;IAA;7.08333
2022;Não;Quartzo;1;IAA;9.000020000000001
2022;Não;Ágata;2;IAA;0.0
2022;Não;Ametista;3;IAA;8.33334
2022;Não;Ágata;2;IAA;7.083340000000001
2022;Não;Quartzo;1;IAA;5.83332
2022;Não;Ametista;3;IAA;9.000020000000001
2022;Não;Ametista;3;IAA;9.000020000000001
2022;Não;Ametista;3;IAA;9.50002
2022;Não;Quartzo;1;IAA;7.5
2022;Não;Topázio;4;IAA;9.000020000000001
2022;Não;Quartzo;1;IAA;0.0
2022;Não;Quartzo;1;IAA;0.0
2022;Não;Ágata;2;IAA;7.91667
2022;Não;Topázio;4;IAA;9.16668
2022;Não;Ágata;2;IAA;9.000020000000001
2022;Não;Ametista;3;IAA;10.00002
2022;Não;Ametista;3;IAA;9.50002
2022;Não;Ágata;2;IAA;10.00002
2022;Não;Ágata;2;IAA;9.000020000000001
2022;Não;Ametista;3;IAA;10.00002
2022;Não;Ágata;2;IAA;0.0
2022;Não;Topázio;4;IAA;9.000020000000001
2022;Não;Ametista;3;IAA;9.16668
2022;Não;Ametista;3;IAA;9.000020000000001
2022;Não;Topázio;4;IAA;10.00002
2022;Não;Ametista;3;IAA;9.000020000000001
2022;Não;Quartzo;1;IAA;9.000020000000001
2022;Não;Ágata;2;IAA;8.500020000000001
2022;Não;Ametista;3;IAA;9.58335
2022;Não;Ametista;3;IAA;10.00002
2022;Não;Ametista;3;IAA;8.000020000000001
2022;Não;Ametista;3;IAA;9.50002
2022;Não;Ágata;2;IAA;9.50002
2022;Não;Ágata;2;IAA;8.500020000000001
2022;Não;Ametista;3;IAA;9.58335
2022;Sim;Topázio;4;IAA;10.00002
2022;Não;Ágata;2;IAA;8.500020000000001
2022;Não;Ágata;2;IAA;8.000020000000001
2022;Não;Ametista;3;IAA;9.50002
2022;Não;Ametista;3;IAA;7.5
2022;Não;Quartzo;1;IAA;9.50002
2022;Não;Quartzo;1;IAA;7.91667
2022;Não;Quartzo;1;IAA;9.50002
2022;Não;Ágata;2;IAA;8.33334
2022;Não;Quartzo;1;IAA;8.75001
2022;Não;Quartzo;1;IAA;0.0
2022;Não;Ágata;2;IAA;9.16668
2022;Não;Ametista;3;IAA;7.00002
2022;Não;Quartzo;1;IAA;6.83334
2022;Não;Ágata;2;IAA;5.16666
2022;Não;Quartzo;1;IAA;9.58335
2022;Não;Ágata;2;IAA;8.500020000000001
2022;Não;Quartzo;1;IAA;0.0
2022;Não;Ágata;2;IAA;10.00002
2022;Não;Ágata;2;IAA;8.500020000000001
2022;Não;Quartzo;1;IAA;8.33334
2022;Não;Ametista;3;IAA;10.00002
2022;Sim;Topázio;4;IAA;9.000020000000001
2022;Sim;Topázio;4;IAA;9.50002
2022;Não;Ágata;2;IAA;9.000020000000001
2022;Não;Ágata;2;IAA;9.16668
2022;Não;Ametista;3;IAA;9.50002
2022;Não;Quartzo;1;IAA;9.58335
2022;Não;Topázio;4;IAA;7.916679999999999
2022;Não;Quartzo;1;IAA;7.416679999999999
2022;Sim;Topázio;4;IAA;9.000020000000001
2022;Não;Ágata;2;IAA;8.33334
2022;Não;Ágata;2;IAA;7.91667
2020;Não;Ametista;3;IEG;8.7
2020;Não;Ametista;3;IEG;8.9
2020;Não;Quartzo;1;IEG;4.1
2020;Não;Ametista;3;IEG;8.0
2020;Sim;Ametista;3;IEG;9.9
2020;Não;Quartzo;1;IEG;5.2
2020;Sim;Topázio;4;IEG;10.0
2020;Não;Quartzo;1;IEG;6.0
2020;Não;Ágata;2;IEG;7.6
2020;Não;Quartzo;1;IEG;4.0
2020;Não;Ametista;3;IEG;6.8
2020;Não;Ágata;2;IEG;7.0
2020;Sim;Topázio;4;IEG;9.6
2020;Não;Ágata;2;IEG;10.0
2020;Não;Ágata;2;IEG;4.5
2020;Não;Ametista;3;IEG;9.3
2020;Não;Ágata;2;IEG;6.1
2020;Não;Ametista;3;IEG;9.9
2020;Não;Ágata;2;IEG;7.7
2020;Não;Ametista;3;IEG;9.4
2020;Não;Ametista;3;IEG;8.3
2020;Não;Ametista;3;IEG;7.5
2020;Não;Ágata;2;IEG;6.8
2020;Não;Ágata;2;IEG;1.0
2020;Não;Ágata;2;IEG;10.0
2020;Não;Topázio;4;IEG;9.8
2020;Não;Ametista;3;IEG;8.6
2020;;Topázio;4;IEG;10.0
2020;Sim;Ágata;2;IEG;9.0
2020;Não;Ametista;3;IEG;7.1
2020;Não;Ágata;2;IEG;3.6
2020;Não;Ametista;3;IEG;9.7
2020;Não;Quartzo;1;IEG;6.5
2020;Não;Ágata;2;IEG;6.9
2020;Não;Quartzo;1;IEG;7.6
2020;Não;Ametista;3;IEG;10.0
2020;Sim;Topázio;4;IEG;10.0
2020;Não;Topázio;4;IEG;10.0
2020;Não;Ametista;3;IEG;9.0
2020;Não;Ágata;2;IEG;9.2
2020;Sim;Ametista;3;IEG;8.8
2020;Não;Ametista;3;IEG;10.0
2020;Sim;Ametista;3;IEG;9.4
2020;Não;Topázio;4;IEG;10.0
2020;Não;Ágata;2;IEG;9.9
2020;Não;Quartzo;1;IEG;4.9
2020;Sim;Ametista;3;IEG;9.2
2020;Sim;Topázio;4;IEG;9.4
2020;Não;Ametista;3;IEG;10.0
2020;Não;Ágata;2;IEG;5.8
2020;Não;Ágata;2;IEG;6.4
2020;Não;Ágata;2;IEG;6.0
2020;Não;Ametista;3;IEG;8.2
2020;Sim;Ágata;2;IEG;6.1
2020;Não;Ametista;3;IEG;8.0
2020;Não;Ágata;2;IEG;6.5
2020;Não;Ametista;3;IEG;8.5
2020;Não;Topázio;4;IEG;10.0
2020;Não;Topázio;4;IEG;9.6
2020;Não;Ametista;3;IEG;10.0
2020;Não;Ágata;2;IEG;7.7
2020;Não;Ágata;2;IEG;6.8
2020;Não;Ametista;3;IEG;8.8
2020;Não;Quartzo;1;IEG;1.9
2020;Não;Ametista;3;IEG;8.9
2020;Não;Ametista;3;IEG;7.7
2020;Não;Ametista;3;IEG;10.0
2020;Não;Ágata;2;IEG;9.0
2020;Não;Quartzo;1;IEG;10.0
2020;Não;Ametista;3;IEG;6.5
2020;Não;Ametista;3;IEG;9.8
2020;Não;Ametista;3;IEG;8.4
2020;Não;Quartzo;1;IEG;4.0
2020;Não;Ágata;2;IEG;5.8
2020;Sim;Ametista;3;IEG;9.1
2020;Não;Ágata;2;IEG;7.2
2020;Não;Quartzo;1;IEG;8.0
2020;Não;Ágata;2;IEG;8.7
2020;Não;Ametista;3;IEG;9.5
2020;Não;Ametista;3;IEG;9.0
2020;Sim;Ametista;3;IEG;9.0
2020;Não;Quartzo;1;IEG;7.1
2020;Não;Ágata;2;IEG;8.9
2020;Não;Ágata;2;IEG;6.4
2020;Não;Quartzo;1;IEG;5.9
2020;Não;Quartzo;1;IEG;2.3
2020;;Ametista;3;IEG;10.0
2020;Não;Ametista;3;IEG;8.8
2020;Não;Ágata;2;IEG;8.2
2020;Não;Ametista;3;IEG;8.7
2020;Não;Ametista;3;IEG;10.0
2020;Não;Ametista;3;IEG;8.8
2020;Não;Ametista;3;IEG;10.0
2020;Não;Quartzo;1;IEG;0.9
2020;;Ametista;3;IEG;10.0
2020;Não;Ametista;3;IEG;10.0
2020;Não;Ametista;3;IEG;8.3
2020;Não;Ágata;2;IEG;5.8
2020;Não;Ágata;2;IEG;8.0
2020;Sim;Ametista;3;IEG;4.7
2020;Não;Ágata;2;IEG;8.3
2020;Sim;Topázio;4;IEG;9.2
2020;Não;Quartzo;1;IEG;5.1
2020;Sim;Topázio;4;IEG;9.8
2020;Não;Ágata;2;IEG;8.3
2020;Não;Topázio;4;IEG;9.6
2020;Não;Quartzo;1;IEG;6.1
2020;Não;Ágata;2;IEG;4.8
2020;Não;Ametista;3;IEG;5.8
2020;Não;Ametista;3;IEG;9.4
2020;Não;Quartzo;1;IEG;2.9
2020;Não;Quartzo;1;IEG;4.3
2020;Não;Ametista;3;IEG;9.4
2020;Sim;Topázio;4;IEG;10.0
2020;Não;Ametista;3;IEG;9.1
2020;Não;Ágata;2;IEG;10.0
2020;Não;Ametista;3;IEG;9.7
2020;Não;Topázio;4;IEG;9.3
2020;;Quartzo;1;IEG;0.0
2020;Sim;Topázio;4;IEG;9.4
2020;Não;Ametista;3;IEG;7.9
2020;Não;Topázio;4;IEG;7.8
2020;Não;Ágata;2;IEG;5.2
2020;Não;Topázio;4;IEG;9.7
2020;Não;Ametista;3;IEG;7.4
2020;Não;Quartzo;1;IEG;3.0
2020;Não;Quartzo;1;IEG;7.8
2020;Não;Quartzo;1;IEG;6.1
2020;Não;Quartzo;1;IEG;3.7
2020;Não;Ametista;3;IEG;9.0
2020;Não;Ágata;2;IEG;8.4
2020;Não;Ametista;3;IEG;8.8
2020;Não;Ágata;2;IEG;7.4
2020;Não;Ametista;3;IEG;8.3
2020;Não;Topázio;4;IEG;8.9
2020;Sim;Topázio;4;IEG;9.1
2020;Não;Ágata;2;IEG;8.8
2020;Sim;Ametista;3;IEG;9.2
2020;Não;Ametista;3;IEG;9.5
2020;Não;Ametista;3;IEG;10.0
2020;Não;Ametista;3;IEG;8.9
2020;Sim;Ametista;3;IEG;9.7
2020;Não;Ágata;2;IEG;8.6
2020;Não;Ágata;2;IEG;4.2
2020;Não;Quartzo;1;IEG;4.4
2020;Não;Ágata;2;IEG;5.6
2020;Não;Ágata;2;IEG;5.2
2020;Não;Ametista;3;IEG;8.4
2020;Não;Ametista;3;IEG;9.6
2020;Não;Ágata;2;IEG;6.2
2020;Não;Ametista;3;IEG;9.9
2020;Não;Quartzo;1;IEG;0.0
2020;Não;Ágata;2;IEG;6.0
2020;Sim;Ametista;3;IEG;8.5
2020;Não;Ágata;2;IEG;7.7
2020;Sim;Topázio;4;IEG;9.9
2020;Não;Quartzo;1;IEG;1.3
2020;Não;Ametista;3;IEG;8.9
2020;Não;Ametista;3;IEG;8.9
2020;Não;Ágata;2;IEG;8.7
2020;Não;Ágata;2;IEG;6.6
